id,Mention_country,treated,log_count,log_gdp,log_population,log_Rpop,pretrend_slope,incomelevel,region,log_count_bin,log_gdp_bin,log_population_bin,log_Rpop_bin,pretrend_slope_bin,stratum,n_control,n_treated,cem_w
2514,ven,0,6.310875947305957,9.524633822323986,17.172930958430335,8.836373930927389,0.09141889408949272,INX,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
2515,ven,0,6.310875947305957,9.524633822323986,17.172930958430335,8.836373930927389,0.09141889408949272,INX,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
2516,ven,0,6.310875947305957,9.524633822323986,17.172930958430335,8.836373930927389,0.09141889408949272,INX,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
2517,ven,0,6.310875947305957,9.524633822323986,17.172930958430335,8.836373930927389,0.09141889408949272,INX,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
2518,ven,0,6.310875947305957,9.524633822323986,17.172930958430335,8.836373930927389,0.09141889408949272,INX,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
2519,ven,0,6.310875947305957,9.524633822323986,17.172930958430335,8.836373930927389,0.09141889408949272,INX,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
2538,yem,1,4.709250697835751,7.130149017495824,17.024091410997425,5.950642552587727,0.10902522540144746,LIC,Middle East & North Africa,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,1.0
2539,yem,1,4.709250697835751,7.130149017495824,17.024091410997425,5.950642552587727,0.10902522540144746,LIC,Middle East & North Africa,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,1.0
2540,yem,1,4.709250697835751,7.130149017495824,17.024091410997425,5.950642552587727,0.10902522540144746,LIC,Middle East & North Africa,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,1.0
2541,yem,1,4.709250697835751,7.130149017495824,17.024091410997425,5.950642552587727,0.10902522540144746,LIC,Middle East & North Africa,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,1.0
2542,yem,1,4.709250697835751,7.130149017495824,17.024091410997425,5.950642552587727,0.10902522540144746,LIC,Middle East & North Africa,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,1.0
2543,yem,1,4.709250697835751,7.130149017495824,17.024091410997425,5.950642552587727,0.10902522540144746,LIC,Middle East & North Africa,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,1.0
2544,yem,1,4.709250697835751,7.130149017495824,17.024091410997425,5.950642552587727,0.10902522540144746,LIC,Middle East & North Africa,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,1.0
2545,yem,1,4.709250697835751,7.130149017495824,17.024091410997425,5.950642552587727,0.10902522540144746,LIC,Middle East & North Africa,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,1.0
2546,yem,1,4.709250697835751,7.130149017495824,17.024091410997425,5.950642552587727,0.10902522540144746,LIC,Middle East & North Africa,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,1.0
2547,yem,1,4.709250697835751,7.130149017495824,17.024091410997425,5.950642552587727,0.10902522540144746,LIC,Middle East & North Africa,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,1.0
2548,yem,1,4.709250697835751,7.130149017495824,17.024091410997425,5.950642552587727,0.10902522540144746,LIC,Middle East & North Africa,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,1.0
2549,yem,1,4.709250697835751,7.130149017495824,17.024091410997425,5.950642552587727,0.10902522540144746,LIC,Middle East & North Africa,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,1.0
2550,yem,1,4.709250697835751,7.130149017495824,17.024091410997425,5.950642552587727,0.10902522540144746,LIC,Middle East & North Africa,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,1.0
2551,yem,1,4.709250697835751,7.130149017495824,17.024091410997425,5.950642552587727,0.10902522540144746,LIC,Middle East & North Africa,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,1.0
2552,yem,1,4.709250697835751,7.130149017495824,17.024091410997425,5.950642552587727,0.10902522540144746,LIC,Middle East & North Africa,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,1.0
2553,yem,1,4.709250697835751,7.130149017495824,17.024091410997425,5.950642552587727,0.10902522540144746,LIC,Middle East & North Africa,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,1.0
2554,yem,1,4.709250697835751,7.130149017495824,17.024091410997425,5.950642552587727,0.10902522540144746,LIC,Middle East & North Africa,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,1.0
2555,yem,1,4.709250697835751,7.130149017495824,17.024091410997425,5.950642552587727,0.10902522540144746,LIC,Middle East & North Africa,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,1.0
2556,zaf,0,7.840367259661319,8.994614590635663,17.76260956446567,9.977295479680848,0.08960241220532766,UMC,Sub-Saharan Africa ,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
2557,zaf,0,7.840367259661319,8.994614590635663,17.76260956446567,9.977295479680848,0.08960241220532766,UMC,Sub-Saharan Africa ,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
2558,zaf,0,7.840367259661319,8.994614590635663,17.76260956446567,9.977295479680848,0.08960241220532766,UMC,Sub-Saharan Africa ,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
2559,zaf,0,7.840367259661319,8.994614590635663,17.76260956446567,9.977295479680848,0.08960241220532766,UMC,Sub-Saharan Africa ,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
2560,zaf,0,7.840367259661319,8.994614590635663,17.76260956446567,9.977295479680848,0.08960241220532766,UMC,Sub-Saharan Africa ,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
2561,zaf,0,7.840367259661319,8.994614590635663,17.76260956446567,9.977295479680848,0.08960241220532766,UMC,Sub-Saharan Africa ,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
2562,zaf,0,7.840367259661319,8.994614590635663,17.76260956446567,9.977295479680848,0.08960241220532766,UMC,Sub-Saharan Africa ,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
2563,zaf,0,7.840367259661319,8.994614590635663,17.76260956446567,9.977295479680848,0.08960241220532766,UMC,Sub-Saharan Africa ,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
2564,zaf,0,7.840367259661319,8.994614590635663,17.76260956446567,9.977295479680848,0.08960241220532766,UMC,Sub-Saharan Africa ,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
2565,zaf,0,7.840367259661319,8.994614590635663,17.76260956446567,9.977295479680848,0.08960241220532766,UMC,Sub-Saharan Africa ,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
2566,zaf,0,7.840367259661319,8.994614590635663,17.76260956446567,9.977295479680848,0.08960241220532766,UMC,Sub-Saharan Africa ,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
2567,zaf,0,7.840367259661319,8.994614590635663,17.76260956446567,9.977295479680848,0.08960241220532766,UMC,Sub-Saharan Africa ,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
2568,zaf,0,7.840367259661319,8.994614590635663,17.76260956446567,9.977295479680848,0.08960241220532766,UMC,Sub-Saharan Africa ,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
2569,zaf,0,7.840367259661319,8.994614590635663,17.76260956446567,9.977295479680848,0.08960241220532766,UMC,Sub-Saharan Africa ,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
2570,zaf,0,7.840367259661319,8.994614590635663,17.76260956446567,9.977295479680848,0.08960241220532766,UMC,Sub-Saharan Africa ,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
2571,zaf,0,7.840367259661319,8.994614590635663,17.76260956446567,9.977295479680848,0.08960241220532766,UMC,Sub-Saharan Africa ,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
2572,zaf,0,7.840367259661319,8.994614590635663,17.76260956446567,9.977295479680848,0.08960241220532766,UMC,Sub-Saharan Africa ,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
